opp_created_at,symbol,base,quote,buy_at,sell_at,invest.min.base,invest.min.quote,invest.min.profit,invest.min.profit_percent,invest.max.base,invest.max.quote,invest.max.profit,invest.max.profit_percent,profit_loop_percent
2019-09-10T00:00:05.693Z,MKR/ETH,MKR,ETH,bittrex,gateio,0.0008020016323924342,0.00211199,2.11199e-06,0.1,0.1,0.263339863,0.0006614073424999713,0.25116111741121827,0.1899
2019-09-10T00:01:05.191Z,MKR/ETH,MKR,ETH,bittrex,gateio,0.0008020016323924342,0.00211199,2.11199e-06,0.1,0.1,0.263339863,0.0006614073424999713,0.25116111741121827,0.1899
2019-09-10T00:01:06.695Z,XMR/BTC,XMR,BTC,binance,bitfinex,0.13779798814937302,0.001,1e-06,0.1,0.00026002,1.8869651400000003e-06,2.643103299999908e-09,0.14007165495383278,-0.2513
2019-09-10T00:01:10.495Z,ZEC/BTC,ZEC,BTC,poloniex,livecoin,0.0002190580503833516,1e-06,1e-09,0.1,0.21785543,0.0009945100379499998,1.2036817505101992e-06,0.12103263964950706,-0.3847
2019-09-10T00:02:05.199Z,MKR/ETH,MKR,ETH,bittrex,gateio,0.0008020016323924342,0.00211199,2.11199e-06,0.1,0.1,0.263339863,0.0006614073424999713,0.25116111741121827,0.1899
2019-09-10T00:03:23.281Z,MKR/ETH,MKR,ETH,bittrex,gateio,0.0008020016323924342,0.00211199,2.11199e-06,0.1,0.1,0.263339863,0.0006614073424999713,0.25116111741121827,0.1899
2019-09-10T00:04:19.360Z,MKR/ETH,MKR,ETH,bittrex,gateio,0.0008020016323924342,0.00211199,2.11199e-06,0.1,0.1,0.263339863,0.0006614073424999713,0.25116111741121827,0.1899
2019-09-10T00:05:19.643Z,MKR/ETH,MKR,ETH,bittrex,gateio,0.0008020016323924342,0.00211199,2.11199e-06,0.1,0.1,0.263339863,0.0006614073424999713,0.25116111741121827,0.1899
2019-09-10T00:05:59.863Z,DCR/BTC,DCR,BTC,binance,poloniex,0.42955326460481097,0.001,1e-06,0.1,0.001,2.3280000000000004e-06,4.061399999999483e-09,0.1744587628865757,-0.3492
2019-09-10T00:06:05.241Z,MKR/ETH,MKR,ETH,bittrex,gateio,0.0008020016323924342,0.00211199,2.11199e-06,0.1,0.1,0.263339863,0.0006614073424999713,0.25116111741121827,0.1899
2019-09-10T00:07:05.247Z,MKR/ETH,MKR,ETH,bittrex,gateio,0.0008020016323924342,0.00211199,2.11199e-06,0.1,0.1,0.263339863,0.0006614073424999713,0.25116111741121827,0.1899
2019-09-10T00:08:00.764Z,ATOM/ETH,ATOM,ETH,bittrex,kucoin,21.174505234914797,0.3234069,0.0003234069,0.1,5.07222545,0.0774701789102845,0.00013721625218049543,0.17712138284771584,-0.0435
2019-09-10T00:08:05.085Z,MKR/ETH,MKR,ETH,bittrex,gateio,0.0008020016323924342,0.00211199,2.11199e-06,0.1,0.1,0.263339863,0.0006614073424999713,0.25116111741121827,0.1899
2019-09-10T00:08:44.850Z,ATOM/BTC,ATOM,BTC,poloniex,binance,0.003711263685284839,1e-06,1e-09,0.1,0.0076678,2.06608871e-06,2.343854765000031e-09,0.11344405269994584,-0.3875
2019-09-10T00:09:10.768Z,MKR/ETH,MKR,ETH,bittrex,gateio,0.0008020016323924342,0.00211199,2.11199e-06,0.1,0.1,0.263339863,0.0006614073424999713,0.25116111741121827,0.1899
2019-09-10T00:10:05.775Z,MKR/ETH,MKR,ETH,bittrex,gateio,0.0008020016323924342,0.00211199,2.11199e-06,0.1,0.1,0.263339863,0.0006614073424999713,0.25116111741121827,0.1899
2019-09-10T00:10:54.711Z,DCR/BTC,DCR,BTC,binance,bittrex,0.42973785990545765,0.001,1e-06,0.1,1.674,0.003895398,6.136716599999632e-06,0.15753760206273226,-0.366
2019-09-10T00:11:00.780Z,MKR/ETH,MKR,ETH,bittrex,gateio,0.0008020016323924342,0.00211199,2.11199e-06,0.1,0.1,0.263339863,0.0006614073424999713,0.25116111741121827,0.1899
2019-09-10T00:12:05.285Z,MKR/ETH,MKR,ETH,bittrex,gateio,0.0008020016323924342,0.00211199,2.11199e-06,0.1,0.1,0.263339863,0.0006614073424999713,0.25116111741121827,0.1899
2019-09-10T00:13:05.795Z,MKR/ETH,MKR,ETH,bittrex,gateio,0.0008020016323924342,0.00211199,2.11199e-06,0.1,0.1,0.263339863,0.0006614073424999713,0.25116111741121827,0.1899
2019-09-10T00:15:00.426Z,MKR/ETH,MKR,ETH,bittrex,gateio,0.0008020016323924342,0.00211199,2.11199e-06,0.1,0.1,0.263339863,0.0006614073424999713,0.25116111741121827,0.1899
2019-09-10T00:16:10.824Z,MKR/ETH,MKR,ETH,bittrex,gateio,0.0008020016323924342,0.00211199,2.11199e-06,0.1,0.1,0.263339863,0.0006614073424999713,0.25116111741121827,0.1899
2019-09-10T00:17:05.833Z,MKR/ETH,MKR,ETH,bittrex,gateio,0.0008020016323924342,0.00211199,2.11199e-06,0.1,0.1,0.263339863,0.0006614073424999713,0.25116111741121827,0.1899
2019-09-10T00:18:05.323Z,MKR/ETH,MKR,ETH,bittrex,gateio,0.0008020016323924342,0.00211199,2.11199e-06,0.1,0.1,0.263339863,0.0006614073424999713,0.25116111741121827,0.1899
2019-09-10T00:19:05.839Z,MKR/ETH,MKR,ETH,bittrex,gateio,0.0008020016323924342,0.00211199,2.11199e-06,0.1,0.1,0.263339863,0.0006614073424999713,0.25116111741121827,0.1899
2019-09-10T00:20:05.852Z,MKR/ETH,MKR,ETH,bittrex,gateio,0.0008020016323924342,0.00211199,2.11199e-06,0.1,0.1,0.263339863,0.0006614073424999713,0.25116111741121827,0.1899
2019-09-10T00:21:05.338Z,MKR/ETH,MKR,ETH,bittrex,gateio,0.0008020016323924342,0.00211199,2.11199e-06,0.1,0.1,0.263339863,0.0006614073424999713,0.25116111741121827,0.1899
2019-09-10T00:22:05.344Z,MKR/ETH,MKR,ETH,bittrex,gateio,0.0008020016323924342,0.00211199,2.11199e-06,0.1,0.1,0.263339863,0.0006614073424999713,0.25116111741121827,0.1899
2019-09-10T00:23:05.344Z,MKR/ETH,MKR,ETH,bittrex,gateio,0.0008020016323924342,0.00211199,2.11199e-06,0.1,0.1,0.263339863,0.0006614073424999713,0.25116111741121827,0.1899
2019-09-10T00:24:00.351Z,MKR/ETH,MKR,ETH,bittrex,gateio,0.0008020016323924342,0.00211199,2.11199e-06,0.1,0.1,0.263339863,0.0006614073424999713,0.25116111741121827,0.1899
2019-09-10T00:25:00.854Z,MKR/ETH,MKR,ETH,bittrex,gateio,0.0008020016323924342,0.00211199,2.11199e-06,0.1,0.1,0.263339863,0.0006614073424999713,0.25116111741121827,0.1899
2019-09-10T00:26:05.357Z,MKR/ETH,MKR,ETH,bittrex,gateio,0.0008020016323924342,0.00211199,2.11199e-06,0.1,0.1,0.263339863,0.0006614073424999713,0.25116111741121827,0.1899
2019-09-10T00:27:07.218Z,MKR/ETH,MKR,ETH,bittrex,gateio,0.0008020016323924342,0.00211199,2.11199e-06,0.1,0.1,0.263339863,0.0006614073424999713,0.25116111741121827,0.1899
2019-09-10T00:28:00.886Z,MKR/ETH,MKR,ETH,bittrex,gateio,0.0008020016323924342,0.00211199,2.11199e-06,0.1,0.1,0.263339863,0.0006614073424999713,0.25116111741121827,0.1899
2019-09-10T00:29:03.579Z,MKR/ETH,MKR,ETH,bittrex,gateio,0.0008020016323924342,0.00211199,2.11199e-06,0.1,0.1,0.263339863,0.0006614073424999713,0.25116111741121827,0.1899
2019-09-10T00:30:05.390Z,MKR/ETH,MKR,ETH,bittrex,gateio,0.0008020016323924342,0.00211199,2.11199e-06,0.1,0.1,0.263339863,0.0006614073424999713,0.25116111741121827,0.1899
2019-09-10T00:30:55.397Z,ATOM/BTC,ATOM,BTC,binance,bittrex,36.140224069389234,0.01,1e-05,0.1,82.69441887,0.022881545701329,2.7973454543248697e-05,0.12225334297072399,-0.3794
2019-09-10T00:31:01.399Z,MKR/ETH,MKR,ETH,bittrex,gateio,0.0008020016323924342,0.00211199,2.11199e-06,0.1,0.1,0.263339863,0.0006614073424999713,0.25116111741121827,0.1899
2019-09-10T00:31:15.005Z,ATOM/USDT,ATOM,USDT,poloniex,binance,3.5103545454580556e-07,1e-06,1e-09,0.1,2.1237645,6.04999999999395,0.026105551626564878,0.4314967211006774,0.2998
2019-09-10T00:31:30.009Z,ATOM/USDT,ATOM,USDT,poloniex,gateio,3.5103545454580556e-07,1e-06,1e-09,0.1,2.1237645,6.04999999999395,0.019584320352865392,0.3237077744278508,0.0223
2019-09-10T00:32:02.122Z,ATOM/USDT,ATOM,USDT,poloniex,binance,3.5103545454580556e-07,1e-06,1e-09,0.1,0.0007645,0.00217784269395,3.287435815125051e-06,0.15094918582767602,0.0199
2019-09-10T00:32:02.547Z,MKR/ETH,MKR,ETH,bittrex,gateio,0.0008020016323924342,0.00211199,2.11199e-06,0.1,0.1,0.263339863,0.0006614073424999713,0.25116111741121827,0.1899
2019-09-10T00:32:03.122Z,ATOM/USDT,ATOM,USDT,poloniex,kucoin,3.5103545454580556e-07,1e-06,1e-09,0.1,0.0007645,0.00217784269395,3.287435815125051e-06,0.15094918582767602,-0.3151
2019-09-10T00:33:05.930Z,MKR/ETH,MKR,ETH,bittrex,gateio,0.0008020016323924342,0.00211199,2.11199e-06,0.1,0.1,0.263339863,0.0006614073424999713,0.25116111741121827,0.1899
2019-09-10T00:34:01.107Z,MKR/ETH,MKR,ETH,bittrex,gateio,0.0008020016323924342,0.00211199,2.11199e-06,0.1,0.1,0.263339863,0.0006614073424999713,0.25116111741121827,0.1899
2019-09-10T00:34:45.031Z,ATOM/BTC,ATOM,BTC,poloniex,binance,0.003587572648346129,1e-06,1e-09,0.1,0.3,8.362199999999999e-05,1.1491500000000015e-07,0.13742197029489867,-0.3635
2019-09-10T00:34:46.032Z,ATOM/USDT,ATOM,USDT,poloniex,binance,3.4730077490443494e-07,1e-06,1e-09,0.1,0.75,2.15951145,0.00716552137499972,0.33181215015089266,0.2004
2019-09-10T00:34:50.325Z,ATOM/USDT,ATOM,USDT,poloniex,kucoin,3.4730077490443494e-07,1e-06,1e-09,0.1,1.53852299,4.429944017324314,0.009165948413128497,0.20690889946425842,-0.2769
2019-09-10T00:34:56.176Z,ATOM/USDT,ATOM,USDT,poloniex,gateio,3.4730077490443494e-07,1e-06,1e-09,0.1,1.53852299,4.429944017324314,0.011774360290374626,0.26579027284155926,-0.0355
2019-09-10T00:35:05.946Z,MKR/ETH,MKR,ETH,bittrex,gateio,0.0008020016323924342,0.00211199,2.11199e-06,0.1,0.1,0.263339863,0.0006614073424999713,0.25116111741121827,0.1899
2019-09-10T00:36:05.448Z,MKR/ETH,MKR,ETH,bittrex,gateio,0.0008020016323924342,0.00211199,2.11199e-06,0.1,0.1,0.263339863,0.0006614073424999713,0.25116111741121827,0.1899
2019-09-10T00:37:10.707Z,MKR/ETH,MKR,ETH,bittrex,gateio,0.0008020016323924342,0.00211199,2.11199e-06,0.1,0.1,0.263339863,0.0006614073424999713,0.25116111741121827,0.1899
2019-09-10T00:37:40.539Z,BCH/BTC,BCH,BTC,livecoin,kucoin,0.12195126082359783,0.0036,3.6e-06,0.1,0.03587751,0.0010591037364249,1.1208140581953502e-06,0.10582665509034639,-0.4243
2019-09-10T00:38:05.983Z,MKR/ETH,MKR,ETH,bittrex,gateio,0.0008020016323924342,0.00211199,2.11199e-06,0.1,0.1,0.263339863,0.0006614073424999713,0.25116111741121827,0.1899
2019-09-10T00:38:40.534Z,BCH/BTC,BCH,BTC,livecoin,kucoin,0.12195126082359783,0.0036,3.6e-06,0.1,0.03587751,0.0010591037364249,1.1208140581953502e-06,0.10582665509034639,-0.4243
2019-09-10T00:39:03.477Z,MKR/ETH,MKR,ETH,bittrex,gateio,0.0008020016323924342,0.00211199,2.11199e-06,0.1,0.1,0.263339863,0.0006614073424999713,0.25116111741121827,0.1899
2019-09-10T00:40:23.677Z,MKR/ETH,MKR,ETH,bittrex,gateio,0.0008020016323924342,0.00211199,2.11199e-06,0.1,0.1,0.263339863,0.0006614073424999713,0.25116111741121827,0.1899
2019-09-10T00:40:30.594Z,BCH/BTC,BCH,BTC,livecoin,kucoin,0.12195126082359783,0.0036,3.6e-06,0.1,0.03587751,0.0010591037364249,1.1208140581953502e-06,0.10582665509034639,-0.4243
2019-09-10T00:41:00.101Z,ATOM/USDT,ATOM,USDT,poloniex,binance,3.42583076396026e-07,1e-06,1e-09,0.1,0.34806955,1.01601501645,0.0016597696491750787,0.16336073997945277,0.0323
2019-09-10T00:41:08.144Z,MKR/ETH,MKR,ETH,bittrex,gateio,0.0008020016323924342,0.00211199,2.11199e-06,0.1,0.1,0.263339863,0.0006614073424999713,0.25116111741121827,0.1899
2019-09-10T00:41:15.545Z,ATOM/USDT,ATOM,USDT,poloniex,kucoin,3.42583076396026e-07,1e-06,1e-09,0.1,0.34806955,1.01601501645,0.0037113263838300385,0.36528263103803055,-0.3069
2019-09-10T00:42:06.029Z,MKR/ETH,MKR,ETH,bittrex,gateio,0.0008020016323924342,0.00211199,2.11199e-06,0.1,0.1,0.263339863,0.0006614073424999713,0.25116111741121827,0.1899
2019-09-10T00:43:00.520Z,MKR/ETH,MKR,ETH,bittrex,gateio,0.0008020016323924342,0.00211199,2.11199e-06,0.1,0.1,0.263339863,0.0006614073424999713,0.25116111741121827,0.1899
2019-09-10T00:44:05.526Z,MKR/ETH,MKR,ETH,bittrex,gateio,0.0008020016323924342,0.00211199,2.11199e-06,0.1,0.1,0.263339863,0.0006614073424999713,0.25116111741121827,0.1899
